kernel,clang,gcc,nvc,intel,Compiler,Cluster,thread_per_core,core_per_socket,num_sockets,cpu_clock,l1,l2,l3,gpu_name,connector_bandwidth,num_memory_bus, memory_clock,memory_bandwidth, memory_total, sm_clock,num_cores,compute_capability,threads_per_wrap,max_wraps_per_sm,max_threads_per_sm,max_thread_blocks_per_sm,max_32-bit_registers_per_sm,max_registers_per_block,max_registers_per_thread,max_thread_block_size,fp32_cores_per_sm,sm_registers_per_fp32_cores,shared_memory_size_per_sm,collapse,collapse_swap,combined,combined_swap,split,split_swap,outer,inner,reduction,var_decl,ref_expr,int_literal,float_literal,mem_to,mem_from,add_sub_int,add_sub_double,mul_int,mul_double,div_int,div_double,assign_int,assign_double,log_outer,log_inner,log_var_decl,log_ref_expr,log_int_literal,log_float_literal,log_mem_to,log_mem_from,log_add_sub_int,log_add_sub_double,log_mul_int,log_mul_double,log_div_int,log_div_double,log_assign_int,log_assign_double,runtimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_3900_3400_900,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,3900,900,0,1800,30605400,9182701,900,130560000,28080000,9181800,3060000,6121800,3060000,0,0,0,3061800,11.92925841,9.813781191,10.81378119,24.86728289,23.13048714,9.813781191,26.96013772,24.7430396,23.13034558,21.54510022,22.54552448,21.54510022,0,0,0,21.54594862,2.5304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2150_2150_2550,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2150,2550,0,5100,54840300,16455151,2550,80840000,43860000,16452600,5482500,10970100,5482500,0,0,0,5487600,11.07012094,11.31628153,12.31628153,25.70873313,23.97203593,11.31628153,26.26856599,25.38640248,23.97181225,22.38640248,23.38707334,22.38640248,0,0,0,22.38774389,2.5644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_3400_1900_1900,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,3400,1900,0,3800,36111400,10835701,1900,80560000,51680000,10833800,3610000,7223800,3610000,0,0,0,3613800,11.73131903,10.8917837,11.8917837,25.10595102,23.36928915,10.8917837,26.26356035,25.62310273,23.36903603,21.78356741,22.78432652,21.78356741,0,0,0,21.78508523,2.6107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2450_2350_2150,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2450,2150,0,4300,50537900,15163951,2150,86480000,42140000,15161800,5052500,10109300,5052500,0,0,0,5056800,11.25856603,11.07012094,12.07012094,25.59086238,23.85414236,11.07012094,26.36586319,25.32868698,23.8539377,22.26856599,23.26917977,22.26856599,0,0,0,22.26979329,2.6535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2350_2150_2550,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2350,2550,0,5100,54840300,16455151,2550,84280000,47940000,16452600,5482500,10970100,5482500,0,0,0,5487600,11.19844504,11.31628153,12.31628153,25.70873313,23.97203593,11.31628153,26.32868698,25.51472657,23.97181225,22.38640248,23.38707334,22.38640248,0,0,0,22.38774389,2.6967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2350_2550_2150,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2350,2150,0,4300,54837900,16453951,2150,91800000,40420000,16451800,5482500,10969300,5482500,0,0,0,5486800,11.19844504,11.07012094,12.07012094,25.70866999,23.97193072,11.07012094,26.45199082,25.26856599,23.9717421,22.38640248,23.38696813,22.38640248,0,0,0,22.38753356,2.7172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2200_2700_2200,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2200,2200,0,4400,59413200,17826601,2200,95040000,38720000,17824400,5940000,11884400,5940000,0,0,0,5944400,11.10328781,11.10328781,12.10328781,25.82428016,24.08752831,11.10328781,26.5020315,25.20657562,24.08735018,22.5020315,23.50256573,22.5020315,0,0,0,22.50309977,2.7377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2150_2850_2150,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2150,2150,0,4300,61287900,18388951,2150,98040000,36980000,18386800,6127500,12259300,6127500,0,0,0,6131800,11.07012094,11.07012094,12.07012094,25.86909894,24.13233585,11.07012094,26.54686715,25.14024189,24.13216708,22.54686715,23.54737327,22.54686715,0,0,0,22.54787921,2.7627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_3000_1500_3000,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,3000,3000,0,6000,45018000,13509001,3000,72000000,72000000,13506000,4500000,9006000,4500000,0,0,0,4506000,11.55074679,11.55074679,12.55074679,25.42399863,23.68741765,11.55074679,26.10149357,26.10149357,23.68709713,22.10149357,23.10245505,22.10149357,0,0,0,22.10341588,2.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2250_2650_2250,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2250,2250,0,4500,59638500,17894251,2250,95400000,40500000,17892000,5962500,11929500,5962500,0,0,0,5967000,11.13570929,11.13570929,12.13570929,25.82974064,24.09299282,11.13570929,26.50748593,25.27141857,24.09281133,22.50748593,23.50803024,22.50748593,0,0,0,22.50857435,2.8248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2150_2150_2950,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2150,2950,0,5900,63442700,19036351,2950,87720000,50740000,19033400,6342500,12690900,6342500,0,0,0,6348400,11.07012094,11.52649924,12.52649924,25.91895083,24.18225363,11.52649924,26.38640248,25.59662018,24.18202996,22.59662018,23.59729105,22.59662018,0,0,0,22.5979616,2.8523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2450_2450_2250,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2450,2250,0,4500,55138500,16544251,2250,92120000,44100000,16542000,5512500,11029500,5512500,0,0,0,5517000,11.25856603,11.13570929,12.13570929,25.71655668,23.97982664,11.13570929,26.45701108,25.39427532,23.97963034,22.39427532,23.39486405,22.39427532,0,0,0,22.39545255,2.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2350_2750_2150,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2350,2150,0,4300,59137900,17743951,2150,99000000,40420000,17741800,5912500,11829300,5912500,0,0,0,5916800,11.19844504,11.07012094,12.07012094,25.81757968,24.08082395,11.07012094,26.56092519,25.26856599,24.08064905,22.49533685,23.49586137,22.49533685,0,0,0,22.4963857,2.9181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2350_2650_2250,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2350,2250,0,4500,59638500,17894251,2250,97520000,42300000,17892000,5962500,11929500,5962500,0,0,0,5967000,11.19844504,11.13570929,12.13570929,25.82974064,24.09299282,11.13570929,26.53919479,25.33415433,24.09281133,22.50748593,23.50803024,22.50748593,0,0,0,22.50857435,2.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_1200_3700_3200,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,1200,3200,0,6400,118419200,35529601,3200,130240000,30720000,35526400,11840000,23686400,11840000,0,0,0,11846400,10.22881869,11.64385619,12.64385619,26.81932777,25.08251815,11.64385619,26.95659736,24.87267488,25.08238817,23.49716575,24.49755561,23.49716575,0,0,0,23.49794537,2.9695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2150_2950_2250,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2150,2250,0,4500,66388500,19919251,2250,103840000,38700000,19917000,6637500,13279500,6637500,0,0,0,6642000,11.07012094,11.13570929,12.13570929,25.98443002,24.24766006,11.13570929,26.62978705,25.20583023,24.24749702,22.66220853,23.66269749,22.66220853,0,0,0,22.66318629,3.0043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2150_2450_2750,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2150,2750,0,5500,67391500,20220751,2750,96040000,47300000,20218000,6737500,13480500,6737500,0,0,0,6743000,11.07012094,11.4252159,12.4252159,26.0060633,24.26933324,11.4252159,26.51713207,25.49533685,24.26913695,22.68378194,23.68437067,22.68378194,0,0,0,22.68495917,3.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2350_2650_2350,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2350,2350,0,4700,62289100,18689551,2350,99640000,44180000,18687200,6227500,12459700,6227500,0,0,0,6232200,11.19844504,11.19844504,12.19844504,25.89247639,24.15572857,11.19844504,26.57022169,25.39689008,24.15554708,22.57022169,23.570766,22.57022169,0,0,0,22.5713101,3.0748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2250_2750_2350,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2250,2350,0,4700,64639100,19394551,2350,101200000,42300000,19392200,6462500,12929700,6462500,0,0,0,6467200,11.13570929,11.19844504,12.19844504,25.94590378,24.20914804,11.19844504,26.59263405,25.33415433,24.20897315,22.62366094,23.62418547,22.62366094,0,0,0,22.6247098,3.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2250_2950_2250,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2250,2250,0,4500,66388500,19919251,2250,106200000,40500000,19917000,6637500,13279500,6637500,0,0,0,6642000,11.13570929,11.13570929,12.13570929,25.98443002,24.24766006,11.13570929,26.66220853,25.27141857,24.24749702,22.66220853,23.66269749,22.66220853,0,0,0,22.66318629,3.1359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2250_2350_2850,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2250,2850,0,5700,66992100,20101051,2850,95880000,51300000,20098200,6697500,13400700,6697500,0,0,0,6703200,11.13570929,11.4767462,12.4767462,25.99748764,24.2607676,11.4767462,26.51472657,25.61245549,24.26056296,22.67519125,23.67580503,22.67519125,0,0,0,22.67641855,3.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_1700_3200_2700,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,1700,2700,0,5400,86416200,25928101,2700,112640000,36720000,25925400,8640000,17285400,8640000,0,0,0,8645400,10.73131903,11.39874369,12.39874369,26.36479846,24.62801321,11.39874369,26.747144,25.13006272,24.62786291,23.04259988,24.04305065,23.04259988,0,0,0,23.04350128,3.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2450_2850_2150,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2450,2150,0,4300,61287900,18388951,2150,104880000,42140000,18386800,6127500,12259300,6127500,0,0,0,6131800,11.25856603,11.07012094,12.07012094,25.86909894,24.13233585,11.07012094,26.64416435,25.32868698,24.13216708,22.54686715,23.54737327,22.54686715,0,0,0,22.54787921,3.2182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2250_2350_2950,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2250,2950,0,5900,69342700,20806351,2950,97760000,53100000,20803400,6932500,13870900,6932500,0,0,0,6938400,11.13570929,11.52649924,12.52649924,26.04724068,24.31052063,11.52649924,26.54274095,25.66220853,24.310316,22.72494428,23.72555806,22.72494428,0,0,0,22.72617158,3.2628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2450_2350_2650,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2450,2650,0,5300,62290900,18690451,2650,95880000,51940000,18687800,6227500,12460300,6227500,0,0,0,6232800,11.25856603,11.37177664,12.37177664,25.89251808,24.15579805,11.37177664,26.51472657,25.63034268,24.1555934,22.57022169,23.57083547,22.57022169,0,0,0,22.57144899,3.2826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2900_1400_3900,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2900,3900,0,7800,54623400,16391701,3900,76160000,90480000,16387800,5460000,10927800,5460000,0,0,0,5467800,11.50183718,11.92925841,12.92925841,25.70301578,23.96646224,11.92925841,26.18253014,26.43109559,23.96611886,22.38046952,23.38149965,22.38046952,0,0,0,22.38252904,3.3194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2350_2850_2350,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2350,2350,0,4700,66989100,20099551,2350,107160000,44180000,20097200,6697500,13399700,6697500,0,0,0,6702200,11.19844504,11.19844504,12.19844504,25.99742303,24.26065994,11.19844504,26.67519125,25.39689008,24.26049118,22.67519125,23.67569737,22.67519125,0,0,0,22.67620331,3.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2150_2550_2950,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2150,2950,0,5900,75242700,22576351,2950,104040000,50740000,22573400,7522500,15050900,7522500,0,0,0,7528400,11.07012094,11.52649924,12.52649924,26.16504828,24.42830899,11.52649924,26.63256306,25.59662018,24.4281204,22.84278077,23.84334642,22.84278077,0,0,0,22.84391185,3.3829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2450_2650_2450,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2450,2450,0,4900,64939700,19484851,2450,103880000,48020000,19482400,6492500,12989900,6492500,0,0,0,6497400,11.25856603,11.25856603,12.25856603,25.95259738,24.21584956,11.25856603,26.63034268,25.51713207,24.21566808,22.63034268,23.63088699,22.63034268,0,0,0,22.63143109,3.4158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2200_2700_2700,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2200,2700,0,5400,72916200,21878101,2700,105840000,47520000,21875400,7290000,14585400,7290000,0,0,0,7295400,11.10328781,11.39874369,12.39874369,26.11973604,24.38298418,11.39874369,26.65730973,25.5020315,24.38280606,22.79748738,23.79802162,22.79748738,0,0,0,22.79855565,3.4665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2450_2850_2350,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2450,2350,0,4700,66989100,20099551,2350,109440000,46060000,20097200,6697500,13399700,6697500,0,0,0,6702200,11.25856603,11.19844504,12.19844504,25.99742303,24.26065994,11.19844504,26.70556489,25.45701108,24.26049118,22.67519125,23.67569737,22.67519125,0,0,0,22.67620331,3.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_1500_3000_4000,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,1500,4000,0,8000,120024000,36012001,4000,132000000,48000000,36008000,12000000,24008000,12000000,0,0,0,12008000,10.55074679,11.96578428,12.96578428,26.83874768,25.10197443,11.96578428,26.97596269,25.51653107,25.10181413,23.51653107,24.51701189,23.51653107,0,0,0,23.51749255,3.5602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_3700_2700_1700,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,3700,1700,0,3400,45910200,13775101,1700,116640000,50320000,13773400,4590000,9183400,4590000,0,0,0,4593400,11.85330956,10.73131903,11.73131903,25.45231138,23.71555956,10.73131903,26.79748738,25.58462859,23.7153814,22.13006272,23.13059696,22.13006272,0,0,0,22.13113099,3.5969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2450_2950_2350,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2450,2350,0,4700,69339100,20804551,2350,113280000,46060000,20802200,6932500,13869700,6932500,0,0,0,6937200,11.25856603,11.19844504,12.19844504,26.04716578,24.31039582,11.19844504,26.75531793,25.45701108,24.31023278,22.72494428,23.72543325,22.72494428,0,0,0,22.72592205,3.6369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2250_2650_2950,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2250,2950,0,5900,78192700,23461351,2950,110240000,53100000,23458400,7817500,15640900,7817500,0,0,0,7823400,11.13570929,11.52649924,12.52649924,26.22053059,24.48378276,11.52649924,26.71607255,25.66220853,24.48360128,22.89827588,23.89882019,22.89827588,0,0,0,22.8993643,3.6755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_2350_2950_2550,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,2350,2550,0,5100,75240300,22575151,2550,115640000,47940000,22572600,7522500,15050100,7522500,0,0,0,7527600,11.19844504,11.31628153,12.31628153,26.16500227,24.4282323,11.31628153,26.78506527,25.51472657,24.42806927,22.84278077,23.84326974,22.84278077,0,0,0,22.84375854,3.7019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_3750_1750_2750,1,0,0,0,Clang,Seawulf,1,14,2,1200,32,256,35840,NVIDIA Tesla K80-PCIe-12GB,16,128,2505,240,11441,562,2496,3.7,32,64,2048,16,65536,65536,255,1024,192,341,16,1,0,0,0,0,0,3750,2750,0,5500,48141500,14445751,2750,91000000,82500000,14443000,4812500,9630500,4812500,0,0,0,4818000,11.87267488,11.4252159,12.4252159,25.52077776,23.78414187,11.4252159,26.43936321,26.29789078,23.7838671,22.19835511,23.19917927,22.19835511,0,0,0,22.20000296,3.7807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
