kernel,Summit,Seawulf,Exxact,Intel,gcc-9.1.0,llvm-15.0.0,llvm-12.0.0,nvc-22.1,icpx-2022,NVIDIA-Tesla-V100,NVIDIA-Tesla-K80,NVIDIA-GeForce-RTX-2080,Intel-HD-P630,distributeCollapse1,distributeCollapse2,distributeCollapse3,parallelLoopID1,parallelLoopID2,parallelLoopID3,parallelLoopID4,forCollapse1,forCollapse2,forCollapse3,forCollapse4,Static,Dynamic,Guided,loop1,loop2,loop3,loop4,varDecl,refExpr,intLit,floatLit,memTo,memFrom,memAlloc,memDelete,addSubInt,addSubFloat,mulInt,mulFloat,divInt,divFloat,logicalInt,logicalFloat,remInt,assInt,assFloat,runtime
clang_64_64_96_96_2_10_k80_Variant_33,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,64,64,96,96,7587893313,180515250304,31407743105,0,0,0,0,0,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,839559
clang_64_64_96_96_2_10_k80_Variant_34,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,64,64,96,96,7587893313,180515250304,31407743105,0,0,0,0,0,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,4953166
clang_64_64_96_96_2_10_k80_Variant_35,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,64,64,96,96,7587893313,180515250304,31407743105,0,0,0,0,0,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,4904985
clang_64_64_96_96_2_10_k80_Variant_36,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,64,64,96,96,7587893313,180515250304,31407743105,0,0,0,0,0,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,4922925
clang_64_64_96_96_2_10_k80_Variant_37,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,64,64,96,96,7587893313,180515250304,31407743105,0,0,0,0,0,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,881110
clang_64_64_96_96_2_10_k80_Variant_38,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,64,64,96,96,7587893313,180515250304,31407743105,0,0,0,0,0,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,889703
clang_64_64_96_96_2_10_k80_Variant_39,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,64,64,96,96,7587893313,180515250304,31407743105,0,0,0,0,0,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,890138
clang_64_64_96_96_2_10_k80_Variant_40,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,64,64,96,96,7587893313,180515250304,31407743105,0,0,0,0,0,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,900635
clang_64_64_96_96_2_10_k80_Variant_41,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,64,64,96,96,7587893313,180515250304,31407743105,0,0,0,0,0,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,921464
clang_64_64_96_96_2_10_k80_Variant_42,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,64,64,96,96,7587893313,180515250304,31407743105,0,0,0,0,0,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,921316
clang_64_64_96_96_2_10_k80_Variant_43,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,34514
clang_64_64_96_96_2_10_k80_Variant_44,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,305045
clang_64_64_96_96_2_10_k80_Variant_45,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,301791
clang_64_64_96_96_2_10_k80_Variant_46,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,77176
clang_64_64_96_96_2_10_k80_Variant_47,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,632785
clang_64_64_96_96_2_10_k80_Variant_48,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,633068
clang_64_64_96_96_2_10_k80_Variant_49,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,1290042
clang_64_64_96_96_2_10_k80_Variant_50,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,23217813
clang_64_64_96_96_2_10_k80_Variant_51,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,23251201
clang_64_64_96_96_2_10_k80_Variant_52,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,9454807
clang_64_64_96_96_2_10_k80_Variant_53,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,10387146
clang_64_64_96_96_2_10_k80_Variant_54,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,10404984
clang_64_64_96_96_2_10_k80_Variant_55,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,878299
clang_64_64_96_96_2_10_k80_Variant_56,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,342192
clang_64_64_96_96_2_10_k80_Variant_57,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,324003
clang_64_64_96_96_2_10_k80_Variant_58,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,829601
clang_64_64_96_96_2_10_k80_Variant_59,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,846715
clang_64_64_96_96_2_10_k80_Variant_60,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,846749
clang_64_64_96_96_2_10_k80_Variant_61,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,1233138
clang_64_64_96_96_2_10_k80_Variant_62,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,1231941
clang_64_64_96_96_2_10_k80_Variant_63,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,1231471
clang_64_64_96_96_2_10_k80_Variant_64,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,830183
clang_64_64_96_96_2_10_k80_Variant_65,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,334852
clang_64_64_96_96_2_10_k80_Variant_66,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,325118
clang_64_64_96_96_2_10_k80_Variant_67,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,827116
clang_64_64_96_96_2_10_k80_Variant_68,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,834817
clang_64_64_96_96_2_10_k80_Variant_69,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,847106
clang_64_64_96_96_2_10_k80_Variant_70,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,374607
clang_64_64_96_96_2_10_k80_Variant_71,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,394362
clang_64_64_96_96_2_10_k80_Variant_72,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,384720
clang_64_64_96_96_2_10_k80_Variant_73,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,78808
clang_64_64_96_96_2_10_k80_Variant_74,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,35672
clang_64_64_96_96_2_10_k80_Variant_75,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,34646
clang_64_64_96_96_2_10_k80_Variant_76,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,80195
clang_64_64_96_96_2_10_k80_Variant_77,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,79135
clang_64_64_96_96_2_10_k80_Variant_78,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,80462
clang_64_64_96_96_2_10_k80_Variant_79,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,36989
clang_64_64_96_96_2_10_k80_Variant_80,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,35954
clang_64_64_96_96_2_10_k80_Variant_81,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,36345
clang_64_64_96_96_2_10_k80_Variant_82,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,36130
clang_64_64_96_96_2_10_k80_Variant_83,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,35754
clang_64_64_96_96_2_10_k80_Variant_84,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,64,64,96,96,7587893313,180515250304,31407743105,0,3623878656,452984832,452984832,3623878656,13627691072,9059696640,0,9059696640,0,0,18157539392,0,2264924160,0,12457082880,35303
clang_64_64_96_96_2_500_k80_Variant_1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,64,64,96,96,377525506113,9022024196224,1566648836225,0,0,0,0,0,679515394112,452984832000,0,452984832000,0,0,906007810112,0,113246208000,0,622854144000,41250480
clang_64_64_96_96_2_500_k80_Variant_2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,64,64,96,96,377525506113,9022024196224,1566648836225,0,0,0,0,0,679515394112,452984832000,0,452984832000,0,0,906007810112,0,113246208000,0,622854144000,894116793
clang_64_64_96_96_2_500_k80_Variant_3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,64,64,96,96,377525506113,9022024196224,1566648836225,0,0,0,0,0,679515394112,452984832000,0,452984832000,0,0,906007810112,0,113246208000,0,622854144000,890135847
clang_64_64_96_96_2_500_k80_Variant_4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,64,64,96,96,377525506113,9022024196224,1566648836225,0,0,0,0,0,679515394112,452984832000,0,452984832000,0,0,906007810112,0,113246208000,0,622854144000,308423549
clang_64_64_96_96_2_500_k80_Variant_5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,64,64,96,96,377525506113,9022024196224,1566648836225,0,0,0,0,0,679515394112,452984832000,0,452984832000,0,0,906007810112,0,113246208000,0,622854144000,2009964250
clang_64_64_96_96_2_500_k80_Variant_6,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,64,64,96,96,377525506113,9022024196224,1566648836225,0,0,0,0,0,679515394112,452984832000,0,452984832000,0,0,906007810112,0,113246208000,0,622854144000,1979273054
clang_64_64_96_96_2_500_k80_Variant_7,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,64,64,96,96,377525506113,9022024196224,1566648836225,0,0,0,0,0,679515394112,452984832000,0,452984832000,0,0,906007810112,0,113246208000,0,622854144000,893490173
clang_64_64_96_96_2_500_k80_Variant_8,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,64,64,96,96,377525506113,9022024196224,1566648836225,0,0,0,0,0,679515394112,452984832000,0,452984832000,0,0,906007810112,0,113246208000,0,622854144000,3279147615
clang_64_64_96_96_2_500_k80_Variant_9,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,64,64,96,96,377525506113,9022024196224,1566648836225,0,0,0,0,0,679515394112,452984832000,0,452984832000,0,0,906007810112,0,113246208000,0,622854144000,3278841472
clang_64_64_96_96_2_500_k80_Variant_10,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,64,64,96,96,377525506113,9022024196224,1566648836225,0,0,0,0,0,679515394112,452984832000,0,452984832000,0,0,906007810112,0,113246208000,0,622854144000,3839429136
clang_96_64_96_64_2_100_k80_Variant_1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,8247663
clang_96_64_96_64_2_100_k80_Variant_2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,178653986
clang_96_64_96_64_2_100_k80_Variant_3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,178280619
clang_96_64_96_64_2_100_k80_Variant_4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,64295896
clang_96_64_96_64_2_100_k80_Variant_5,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,382053582
clang_96_64_96_64_2_100_k80_Variant_6,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,375184738
clang_96_64_96_64_2_100_k80_Variant_7,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,188560672
clang_96_64_96_64_2_100_k80_Variant_8,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,578694743
clang_96_64_96_64_2_100_k80_Variant_9,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,578380591
clang_96_64_96_64_2_100_k80_Variant_10,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,536790557
clang_96_64_96_64_2_100_k80_Variant_11,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,12121977428
clang_96_64_96_64_2_100_k80_Variant_12,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,12128485998
clang_96_64_96_64_2_100_k80_Variant_13,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,177966667
clang_96_64_96_64_2_100_k80_Variant_14,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,8969162
clang_96_64_96_64_2_100_k80_Variant_15,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,8967636
clang_96_64_96_64_2_100_k80_Variant_16,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,169201442
clang_96_64_96_64_2_100_k80_Variant_17,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,48550638
clang_96_64_96_64_2_100_k80_Variant_18,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,48489333
clang_96_64_96_64_2_100_k80_Variant_19,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,190053015
clang_96_64_96_64_2_100_k80_Variant_20,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,181274899
clang_96_64_96_64_2_100_k80_Variant_21,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,182421542
clang_96_64_96_64_2_100_k80_Variant_22,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,39980729
clang_96_64_96_64_2_100_k80_Variant_23,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,96,64,96,64,75535816801,1804466270400,313391198401,0,0,0,0,0,135933794400,90596966400,0,90596966400,0,0,181232277600,0,22649241600,0,124570828800,8963187
