kernel,distColl1,distColl2,distColl3,par1,par2,par3,par4,parColl1,parColl2,parColl3,parColl4,stat,dyn,guid,loop1,loop2,loop3,loop4,varDecl,refExpr,intLit,floatLit,memTo,memFrom,memAlloc,memDelete,addSubInt,addSubFloat,mulInt,mulFloat,divInt,divFloat,logicalInt,logicalFloat,remInt,assInt,assFloat,runtime
clang_32_32_64_32_2_500_v100_variant_52,1,0,0,1,0,0,0,1,0,0,0,1,0,0,32,32,64,32,20973683745,501223655488,87036135489,0,201326592,25165824,25165824,201326592,37750899744,25165824000,0,25165824000,0,0,50333811744,0,6291456000,0,34603008000,4959638
clang_32_32_64_32_4_100_v100_Variant_1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,187584
clang_32_32_64_32_4_100_v100_Variant_2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,4706
clang_32_32_64_32_4_100_v100_Variant_3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,4707
clang_32_32_64_32_4_100_v100_Variant_4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,1149743
clang_32_32_64_32_4_100_v100_Variant_5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,5858
clang_32_32_64_32_4_100_v100_Variant_6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,6208
clang_32_32_64_32_4_100_v100_Variant_7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,1307437
clang_32_32_64_32_4_100_v100_Variant_8,1,0,0,1,0,0,0,0,1,0,0,0,1,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,75957
clang_32_32_64_32_4_100_v100_Variant_9,1,0,0,1,0,0,0,0,1,0,0,0,0,1,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,75930
clang_32_32_64_32_4_100_v100_Variant_10,1,0,0,1,0,0,0,1,0,0,0,1,0,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,10794692
clang_32_32_64_32_4_100_v100_Variant_11,1,0,0,1,0,0,0,1,0,0,0,0,1,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,2066496
clang_32_32_64_32_4_100_v100_Variant_12,1,0,0,1,0,0,0,1,0,0,0,0,0,1,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,2066510
clang_32_32_64_32_4_100_v100_Variant_13,1,0,0,0,1,0,0,0,0,1,0,1,0,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,363821
clang_32_32_64_32_4_100_v100_Variant_14,1,0,0,0,1,0,0,0,0,1,0,0,1,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,724
clang_32_32_64_32_4_100_v100_Variant_15,1,0,0,0,1,0,0,0,0,1,0,0,0,1,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,713
clang_32_32_64_32_4_100_v100_Variant_16,1,0,0,0,1,0,0,0,1,0,0,1,0,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,322541
clang_32_32_64_32_4_100_v100_Variant_17,1,0,0,0,1,0,0,0,1,0,0,0,1,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,1360
clang_32_32_64_32_4_100_v100_Variant_18,1,0,0,0,1,0,0,0,1,0,0,0,0,1,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,1374
clang_32_32_64_32_4_100_v100_Variant_19,1,0,0,0,1,0,0,1,0,0,0,1,0,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,341175
clang_32_32_64_32_4_100_v100_Variant_20,1,0,0,0,1,0,0,1,0,0,0,0,1,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,62624
clang_32_32_64_32_4_100_v100_Variant_21,1,0,0,0,1,0,0,1,0,0,0,0,0,1,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,62625
clang_32_32_64_32_4_100_v100_Variant_22,1,0,0,0,0,1,0,0,1,0,0,1,0,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,350049
clang_32_32_64_32_4_100_v100_Variant_23,1,0,0,0,0,1,0,0,1,0,0,0,1,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,1725
clang_32_32_64_32_4_100_v100_Variant_24,1,0,0,0,0,1,0,0,1,0,0,0,0,1,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,1698
clang_32_32_64_32_4_100_v100_Variant_25,1,0,0,0,0,1,0,1,0,0,0,1,0,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,336750
clang_32_32_64_32_4_100_v100_Variant_26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,39403
clang_32_32_64_32_4_100_v100_Variant_27,1,0,0,0,0,1,0,1,0,0,0,0,0,1,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,39401
clang_32_32_64_32_4_100_v100_Variant_28,1,0,0,0,0,0,1,1,0,0,0,1,0,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,102732
clang_32_32_64_32_4_100_v100_Variant_29,1,0,0,0,0,0,1,1,0,0,0,0,1,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,94533
clang_32_32_64_32_4_100_v100_Variant_30,1,0,0,0,0,0,1,1,0,0,0,0,0,1,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,94531
clang_32_32_64_32_4_100_v100_Variant_31,0,1,0,0,0,1,0,0,1,0,0,1,0,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,818741
clang_32_32_64_32_4_100_v100_Variant_32,0,1,0,0,0,1,0,0,1,0,0,0,1,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,571
clang_32_32_64_32_4_100_v100_Variant_33,0,1,0,0,0,1,0,0,1,0,0,0,0,1,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,570
clang_32_32_64_32_4_100_v100_Variant_34,0,1,0,0,0,1,0,1,0,0,0,1,0,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,717105
clang_32_32_64_32_4_100_v100_Variant_35,0,1,0,0,0,1,0,1,0,0,0,0,1,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,7542
clang_32_32_64_32_4_100_v100_Variant_36,0,1,0,0,0,1,0,1,0,0,0,0,0,1,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,7109
clang_32_32_64_32_4_100_v100_Variant_37,0,1,0,0,0,0,1,1,0,0,0,1,0,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,60692
clang_32_32_64_32_4_100_v100_Variant_38,0,1,0,0,0,0,1,1,0,0,0,0,1,0,32,32,64,32,7971341345,194620033088,32929613889,0,402653184,25165824,25165824,402653184,14262797344,10066329600,0,10066329600,0,0,19295962144,0,2516582400,0,13212057600,10964
